subid,grpid,sh_x,sh_y,sh_z,fof_x,fof_y,fof_z,mstar,fof_mass,dist
31100520,27000000000008,85.87327,48.699886,8.322586,84.83258,47.33506,8.138619,3137238.5,1.15829119E14,2.9796248858338004
31100664,27000000000008,85.64025,48.826054,8.330433,84.83258,47.33506,8.138619,1.3109E7,1.15829119E14,2.912185810398114
31100793,27000000000008,85.615074,48.59743,8.373936,84.83258,47.33506,8.138619,1210501.1,1.15829119E14,2.2612506717350698
34670887,27000000000008,84.582016,46.55155,8.145996,84.83258,47.33506,8.138619,1131063.9,1.15829119E14,0.6767222790085725
35113574,27000000000008,85.01082,47.630505,8.686001,84.83258,47.33506,8.138619,6211280.0,1.15829119E14,0.41868259838611266
34720466,27000000000008,84.82759,47.15499,7.631803,84.83258,47.33506,8.138619,3117754.2,1.15829119E14,0.28931258051693476
34550054,27000000000008,85.53397,46.989124,8.635974,84.83258,47.33506,8.138619,7359460.5,1.15829119E14,0.8589854179190297
34947710,27000000000008,85.322174,46.858944,8.698551,84.83258,47.33506,8.138619,2071973.9,1.15829119E14,0.7799119885685286
36650490,27000000000008,85.36485,46.90722,7.0762506,84.83258,47.33506,8.138619,3144081.8,1.15829119E14,1.5949895390897382
35639827,27000000000008,85.03108,47.212383,6.559971,84.83258,47.33506,8.138619,5241218.0,1.15829119E14,2.5465837880992694
34847257,27000000000008,86.43322,48.67864,7.980709,84.83258,47.33506,8.138619,3116694.2,1.15829119E14,4.392184736899253
34619251,27000000000008,83.813805,46.596,8.103504,84.83258,47.33506,8.138619,2059438.0,1.15829119E14,1.5853463640605696
35029824,27000000000008,85.18476,48.003456,7.5635233,84.83258,47.33506,8.138619,2061544.5,1.15829119E14,0.9015198579290882
34986467,27000000000008,85.09339,47.289337,6.5653834,84.83258,47.33506,8.138619,2.3570586E7,1.15829119E14,2.545184365628529
37732955,27000000000008,84.93251,47.25452,8.302485,84.83258,47.33506,8.138619,4150741.2,1.15829119E14,0.04332469073779066
37375226,27000000000008,85.46148,47.5983,8.121208,84.83258,47.33506,8.138619,1036290.3,1.15829119E14,0.46511235226444114
38508083,27000000000008,84.05164,46.90007,7.758789,84.83258,47.33506,8.138619,3102118.0,1.15829119E14,0.943350243455825
38108844,27000000000008,85.27339,46.761955,8.027305,84.83258,47.33506,8.138619,2064620.2,1.15829119E14,0.5351546338679327
35168685,27000000000008,86.35204,48.67003,8.380833,84.83258,47.33506,8.138619,3097509.0,1.15829119E14,4.149574881267654
35154291,27000000000008,84.83682,46.732895,6.62793,84.83258,47.33506,8.138619,2067523.0,1.15829119E14,2.6448029848472743
38264436,27000000000008,83.67948,46.943237,8.065573,84.83258,47.33506,8.138619,2063502.6,1.15829119E14,1.4884983786987505
35595120,27000000000008,84.46574,46.666847,7.8083296,84.83258,47.33506,8.138619,4168552.5,1.15829119E14,0.6901744964452519
37954618,27000000000008,84.193115,47.320107,7.854101,84.83258,47.33506,8.138619,3202457.5,1.15829119E14,0.49009015138381073
37588063,27000000000008,85.0789,46.587887,6.859952,84.83258,47.33506,8.138619,3099267.0,1.15829119E14,2.2539332406886388
37172516,27000000000008,84.2733,47.41398,7.2239847,84.83258,47.33506,8.138619,5178898.5,1.15829119E14,1.1555793264997192
36778149,27000000000008,85.419716,46.93308,7.1219945,84.83258,47.33506,8.138619,2.1054958E7,1.15829119E14,1.5398431300784523
35062807,27000000000008,83.68276,46.564236,8.232649,84.83258,47.33506,8.138619,2068709.4,1.15829119E14,1.925094238519705
47921271,27000000000008,86.53867,48.58532,8.166716,84.83258,47.33506,8.138619,1087948.8,1.15829119E14,4.474690722062405
44891401,27000000000008,85.264465,48.973198,7.721861,84.83258,47.33506,8.138619,1030161.25,1.15829119E14,3.0437076379248538
46745862,27000000000008,85.202095,47.154797,6.5336337,84.83258,47.33506,8.138619,1045037.44,1.15829119E14,2.745015018487038
46746090,27000000000008,84.349,47.425026,7.0766215,84.83258,47.33506,8.138619,2294127.0,1.15829119E14,1.3697844768923915
42026202,27000000000008,86.038376,48.433613,8.178875,84.83258,47.33506,8.138619,1030717.9,1.15829119E14,2.6623808289523367
41648197,27000000000008,85.35178,46.83731,8.009884,84.83258,47.33506,8.138619,3155462.2,1.15829119E14,0.5338991823746255
50252558,27000000000008,84.2769,47.196552,8.199305,84.83258,47.33506,8.138619,6248568.5,1.15829119E14,0.33164661905993853
50391760,27000000000008,84.461784,46.539444,7.7814484,84.83258,47.33506,8.138619,8350510.0,1.15829119E14,0.8980660477400306
42561278,27000000000008,85.593636,46.03629,9.438347,84.83258,47.33506,8.138619,4138177.2,1.15829119E14,3.955301982337005
42835643,27000000000008,85.67826,46.02935,9.4698515,84.83258,47.33506,8.138619,2099260.0,1.15829119E14,4.192232072909974
43884021,27000000000008,85.54681,46.76442,6.9031806,84.83258,47.33506,8.138619,5351466.0,1.15829119E14,2.362058189512254
40705303,27000000000008,84.43613,47.62153,7.151009,84.83258,47.33506,8.138619,3106816.2,1.15829119E14,1.214614049822785
41773149,27000000000008,84.854866,46.8304,6.7375274,84.83258,47.33506,8.138619,3154364.2,1.15829119E14,2.2182388714575154
41773229,27000000000008,84.6369,47.400608,7.498176,84.83258,47.33506,8.138619,1033393.06,1.15829119E14,0.4527543433525807
44710511,27000000000008,84.91508,46.7363,6.4854884,84.83258,47.33506,8.138619,3111778.8,1.15829119E14,3.098159804061879
50190702,27000000000008,84.58864,47.434254,7.832908,84.83258,47.33506,8.138619,7310844.5,1.15829119E14,0.16280657172524116
51422833,27000000000008,84.86749,46.979694,7.7060494,84.83258,47.33506,8.138619,1.1719179E7,1.15829119E14,0.31462046204455874
52721198,27000000000008,85.432495,48.348415,8.426301,84.83258,47.33506,8.138619,4126057.2,1.15829119E14,1.4695470325677888
53339345,27000000000008,84.825745,47.38137,7.2898498,84.83258,47.33506,8.138619,2077393.8,1.15829119E14,0.7226013293113738
53354524,27000000000008,86.20108,47.96651,8.02511,84.83258,47.33506,8.138619,3090952.2,1.15829119E14,2.2844058425844196
41047387,27000000000008,85.16981,47.51645,8.610961,84.83258,47.33506,8.138619,2116732.8,1.15829119E14,0.36973040501834475
41047566,27000000000008,85.359856,47.804703,7.9807644,84.83258,47.33506,8.138619,1040413.0,1.15829119E14,0.5235014359723209
41397291,27000000000008,85.0098,46.64893,6.852622,84.83258,47.33506,8.138619,2059798.8,1.15829119E14,2.155972449127148
49919951,27000000000008,84.820885,46.948242,7.3053427,84.83258,47.33506,8.138619,7275258.5,1.15829119E14,0.8441150456528703
46939469,27000000000008,84.23897,47.391575,7.2001243,84.83258,47.33506,8.138619,1033250.4,1.15829119E14,1.2363430826337662
43270931,27000000000008,85.54333,47.28845,7.9709096,84.83258,47.33506,8.138619,1032704.1,1.15829119E14,0.535460208950326
41276925,27000000000008,83.70545,46.860962,8.179577,84.83258,47.33506,8.138619,4216206.0,1.15829119E14,1.4968655046623098
40932117,27000000000008,84.47691,47.54793,7.0111656,84.83258,47.33506,8.138619,3175763.5,1.15829119E14,1.442965473798722
39108592,27000000000008,84.07342,46.86014,8.115304,84.83258,47.33506,8.138619,3149958.2,1.15829119E14,0.8024193761666538
39768475,27000000000008,85.29086,47.404972,6.4798636,84.83258,47.33506,8.138619,5169942.0,1.15829119E14,2.966381239905104
50151721,27000000000008,84.80355,46.804253,6.683973,84.83258,47.33506,8.138619,2.9365256E7,1.15829119E14,2.3985960229949796
40490429,27000000000008,85.49705,46.484222,9.678118,84.83258,47.33506,8.138619,4135527.5,1.15829119E14,3.535496115292517
52344318,27000000000008,86.00277,48.224644,7.771589,84.83258,47.33506,8.138619,1.0411636E7,1.15829119E14,2.2954125064463824
53013776,27000000000008,84.93371,47.616623,8.479688,84.83258,47.33506,8.138619,3103451.2,1.15829119E14,0.20583197301311884
53028305,27000000000008,84.93524,46.69158,6.765753,84.83258,47.33506,8.138619,5263577.5,1.15829119E14,2.309366536451307
53118373,27000000000008,86.09779,48.03424,8.194363,84.83258,47.33506,8.138619,9399303.0,1.15829119E14,2.092724789436943
55091389,27000000000008,85.37353,46.23051,8.478897,84.83258,47.33506,8.138619,8411766.0,1.15829119E14,1.628441902576924
53279595,27000000000008,84.854836,46.685005,9.11519,84.83258,47.33506,8.138619,3128100.0,1.15829119E14,1.3767559143016115
52681584,27000000000008,83.48743,47.28106,8.245212,84.83258,47.33506,8.138619,1.6804656E7,1.15829119E14,1.8237167535444314
51969503,27000000000008,83.93901,47.155968,8.778771,84.83258,47.33506,8.138619,5230972.5,1.15829119E14,1.2403358935844153
54899523,27000000000008,84.08038,46.69654,7.6126847,84.83258,47.33506,8.138619,1028946.2,1.15829119E14,1.2501149110887582
50029947,27000000000008,83.958115,46.389114,8.06968,84.83258,47.33506,8.138619,2101690.8,1.15829119E14,1.6642566414666362
55700023,27000000000008,86.22664,47.937023,7.9029474,84.83258,47.33506,8.138619,3128892.8,1.15829119E14,2.3612991373665864
55135150,27000000000008,84.96343,47.451084,7.866808,84.83258,47.33506,8.138619,9441481.0,1.15829119E14,0.10446523546215758
55358890,27000000000008,84.78955,46.25012,9.135777,84.83258,47.33506,8.138619,7479556.5,1.15829119E14,2.1732745884510223
55894795,27000000000008,85.10381,46.766598,9.09503,84.83258,47.33506,8.138619,1065998.5,1.15829119E14,1.3114374627557481
54147686,27000000000008,84.08697,46.360157,8.091195,84.83258,47.33506,8.138619,4156984.5,1.15829119E14,1.5086240253440337
54695242,27000000000008,83.69647,46.924362,8.019064,84.83258,47.33506,8.138619,4191385.0,1.15829119E14,1.4737085996684982
51553411,27000000000008,86.09945,48.49031,7.613511,84.83258,47.33506,8.138619,1.1978853E7,1.15829119E14,3.215298625349533
51574179,27000000000008,85.252716,47.997574,8.42233,84.83258,47.33506,8.138619,2062313.9,1.15829119E14,0.695929919325863
55244979,27000000000008,85.19561,49.153446,7.5768356,84.83258,47.33506,8.138619,2073948.2,1.15829119E14,3.753919358933672
62947723,27000000000008,86.24596,48.294643,8.192356,84.83258,47.33506,8.138619,3.74391232E8,1.15829119E14,2.9213190135569675
62947780,27000000000008,84.04875,48.066174,7.5277967,84.83258,47.33506,8.138619,6.4237476E7,1.15829119E14,1.522018682986527
62947979,27000000000008,85.06634,47.795006,8.509204,84.83258,47.33506,8.138619,1.01658957E9,1.15829119E14,0.40352523399997153
62948201,27000000000008,85.4455,47.62668,7.912952,84.83258,47.33506,8.138619,9.9146592E8,1.15829119E14,0.5116412679328732
62948526,27000000000008,85.01987,48.066242,8.057529,84.83258,47.33506,8.138619,6.6927373E8,1.15829119E14,0.5762790317903637
62948649,27000000000008,84.39223,48.23254,7.819764,84.83258,47.33506,8.138619,7.7419312E7,1.15829119E14,1.1010501745186048
62948740,27000000000008,85.921486,48.329414,8.148753,84.83258,47.33506,8.138619,6.7887568E7,1.15829119E14,2.174557890804863
62948864,27000000000008,85.04238,47.40621,8.491265,84.83258,47.33506,8.138619,4.518896E8,1.15829119E14,0.17343802383402362
62948971,27000000000008,84.622116,47.535027,8.280194,84.83258,47.33506,8.138619,3.83917312E8,1.15829119E14,0.10432531057449523
62949257,27000000000008,84.58213,46.348408,8.617077,84.83258,47.33506,8.138619,1.8437632E8,1.15829119E14,1.2651297096972485
62949326,27000000000008,84.96187,46.643883,9.098791,84.83258,47.33506,8.138619,3.93239136E8,1.15829119E14,1.4163711613009582
62949543,27000000000008,85.19872,47.680614,8.601113,84.83258,47.33506,8.138619,2.4546392E8,1.15829119E14,0.46736857837822754
62949644,27000000000008,84.544395,46.740433,8.649746,84.83258,47.33506,8.138619,9.3286088E7,1.15829119E14,0.6978827023203849
62949735,27000000000008,84.635704,47.318398,7.6551967,84.83258,47.33506,8.138619,2.77174944E8,1.15829119E14,0.2727355698100382
62949844,27000000000008,84.37807,48.02604,7.931411,84.83258,47.33506,8.138619,7.4791496E7,1.15829119E14,0.7269699685602973
62950078,27000000000008,84.90332,47.45398,7.339829,84.83258,47.33506,8.138619,1.12717184E9,1.15829119E14,0.6572121196297758
62950238,27000000000008,86.25086,48.57624,7.8617244,84.83258,47.33506,8.138619,1.2495301E7,1.15829119E14,3.628722271178276
62950370,27000000000008,85.58428,47.47249,8.286664,84.83258,47.33506,8.138619,4.57867072E8,1.15829119E14,0.6058586597355315
62950522,27000000000008,84.60342,46.936096,8.307125,84.83258,47.33506,8.138619,1.4738535E7,1.15829119E14,0.24008257190234872
62950673,27000000000008,85.664604,46.9439,8.033709,84.83258,47.33506,8.138619,5.36338944E8,1.15829119E14,0.8562750001592576
62950784,27000000000008,84.287285,47.4303,8.3511505,84.83258,47.33506,8.138619,2.48784688E8,1.15829119E14,0.3515878334883382
62950914,27000000000008,84.70764,46.32265,8.746994,84.83258,47.33506,8.138619,3.9837024E7,1.15829119E14,1.4107018024669742
62950989,27000000000008,84.98736,46.571655,8.710796,84.83258,47.33506,8.138619,5.8421952E7,1.15829119E14,0.9341294849955375
62951036,27000000000008,85.09877,47.46186,8.278967,84.83258,47.33506,8.138619,1.19737126E9,1.15829119E14,0.10663268151347438
62951210,27000000000008,84.682526,47.30452,8.556843,84.83258,47.33506,8.138619,2.70939744E8,1.15829119E14,0.1983599990426228
62951337,27000000000008,84.28345,46.73244,8.373662,84.83258,47.33506,8.138619,6362048.0,1.15829119E14,0.7199422581179533
62951528,27000000000008,84.88658,47.43327,8.716912,84.83258,47.33506,8.138619,1.76025568E8,1.15829119E14,0.34698379134351853
62951618,27000000000008,85.30206,47.243546,9.051001,84.83258,47.33506,8.138619,2.8886318E7,1.15829119E14,1.0612280675059083
62951734,27000000000008,84.831055,47.17235,8.977219,84.83258,47.33506,8.138619,4.06927872E8,1.15829119E14,0.7297249401462977
62951845,27000000000008,84.581406,47.209854,8.408273,84.83258,47.33506,8.138619,7.3439501E8,1.15829119E14,0.15147829783381894
62951997,27000000000008,84.91808,46.641212,8.884665,84.83258,47.33506,8.138619,8.4667632E7,1.15829119E14,1.0453185789310737
62952095,27000000000008,84.8547,47.21994,8.03463,84.83258,47.33506,8.138619,5.9982182E8,1.15829119E14,0.024555625249377044
62952211,27000000000008,84.18438,46.575256,8.303534,84.83258,47.33506,8.138619,2.9754694E7,1.15829119E14,1.0246629644034329
62952309,27000000000008,84.51949,47.2086,8.189929,84.83258,47.33506,8.138619,5.0617024E8,1.15829119E14,0.11664882516561192
62952503,27000000000008,85.13213,46.830246,8.6337595,84.83258,47.33506,8.138619,9.2935776E7,1.15829119E14,0.5897329688887112
62952543,27000000000008,84.44637,48.177597,7.7899003,84.83258,47.33506,8.138619,3.2212454E7,1.15829119E14,0.9806297920861198
62952602,27000000000008,84.15463,46.51245,8.231222,84.83258,47.33506,8.138619,2.1145176E7,1.15829119E14,1.144874234546478
62952679,27000000000008,84.739944,47.85609,8.317778,84.83258,47.33506,8.138619,6.5459088E7,1.15829119E14,0.31215181790412316
62952780,27000000000008,85.41626,48.50291,7.657997,84.83258,47.33506,8.138619,3.1868688E8,1.15829119E14,1.9355539719845183
62952975,27000000000008,84.86905,47.37941,8.56645,84.83258,47.33506,8.138619,1.04769656E8,1.15829119E14,0.18633594971561251
62953134,27000000000008,85.05465,48.760933,7.5620947,84.83258,47.33506,8.138619,2.1855122E7,1.15829119E14,2.414808565055864
62953208,27000000000008,84.75535,47.088562,7.5564623,84.83258,47.33506,8.138619,1.6648837E7,1.15829119E14,0.40563308460696135
62953290,27000000000008,84.96728,47.498817,8.153266,84.83258,47.33506,8.138619,1.61299443E9,1.15829119E14,0.045174253235018114
62953594,27000000000008,84.41981,47.598637,8.503418,84.83258,47.33506,8.138619,1.26388312E8,1.15829119E14,0.37293221315576375
62953662,27000000000008,84.18763,46.826794,8.469583,84.83258,47.33506,8.138619,4.9441824E8,1.15829119E14,0.7838330001832219
62953747,27000000000008,84.648094,47.763103,8.190055,84.83258,47.33506,8.138619,6.2108696E7,1.15829119E14,0.21990195814942126
62953823,27000000000008,85.400635,47.110855,8.402019,84.83258,47.33506,8.138619,5.06484032E8,1.15829119E14,0.4423325615389331
62953954,27000000000008,85.166275,47.49199,8.11188,84.83258,47.33506,8.138619,2.68005168E8,1.15829119E14,0.13669368796763592
62954203,27000000000008,84.03454,46.173088,9.174384,84.83258,47.33506,8.138619,1.4946975E7,1.15829119E14,3.05985904561021
62954391,27000000000008,84.6891,47.985985,8.23683,84.83258,47.33506,8.138619,2.19507344E8,1.15829119E14,0.4539342617144939
62954486,27000000000008,84.41375,47.342384,8.454835,84.83258,47.33506,8.138619,2.00633776E8,1.15829119E14,0.2754651951836422
62954724,27000000000008,84.296196,46.47902,8.858657,84.83258,47.33506,8.138619,5358851.0,1.15829119E14,1.5389684805741126
62954797,27000000000008,85.29486,47.042793,8.433447,84.83258,47.33506,8.138619,1.66813472E8,1.15829119E14,0.38604619220950553
62954940,27000000000008,85.23459,47.47513,8.921362,84.83258,47.33506,8.138619,7520520.5,1.15829119E14,0.7939153591951253
62954982,27000000000008,85.01357,47.036858,7.9081054,84.83258,47.33506,8.138619,1.85201888E8,1.15829119E14,0.17481961661565038
62955077,27000000000008,83.46854,47.3088,8.065089,84.83258,47.33506,8.138619,9690987.0,1.15829119E14,1.8667128480192332
62955123,27000000000008,84.642975,46.304966,9.165812,84.83258,47.33506,8.138619,5218005.5,1.15829119E14,2.1521679202132873
62955161,27000000000008,84.46291,46.445103,7.8932323,84.83258,47.33506,8.138619,2.702448E8,1.15829119E14,0.9888927715737736
62955245,27000000000008,85.6434,47.28036,7.8249187,84.83258,47.33506,8.138619,7.2989144E7,1.15829119E14,0.7588316472911174
62955576,27000000000008,83.59906,48.092514,7.832997,84.83258,47.33506,8.138619,8.1315024E7,1.15829119E14,2.1887144417598847
62955667,27000000000008,84.24173,46.734005,8.703316,84.83258,47.33506,8.138619,1.5027421E7,1.15829119E14,1.0292539157826468
62955704,27000000000008,84.65563,47.71943,8.045044,84.83258,47.33506,8.138619,4.8469072E7,1.15829119E14,0.18780660700667795
62955758,27000000000008,84.87181,47.659557,8.335857,84.83258,47.33506,8.138619,1.37538736E8,1.15829119E14,0.14574028396691574
62955888,27000000000008,84.389465,47.12853,9.042601,84.83258,47.33506,8.138619,1042689.7,1.15829119E14,1.0561884074786576
62955928,27000000000008,84.8465,47.418953,8.241325,84.83258,47.33506,8.138619,4.81516128E8,1.15829119E14,0.017780174414838257
62956015,27000000000008,84.64378,47.68787,7.901444,84.83258,47.33506,8.138619,1.19496144E8,1.15829119E14,0.21637133690114752
62956114,27000000000008,83.97475,47.942116,8.101621,84.83258,47.33506,8.138619,7.12314E7,1.15829119E14,1.105764421998174
62956194,27000000000008,84.807014,47.196445,7.761863,84.83258,47.33506,8.138619,2.6830172E7,1.15829119E14,0.1618128756256283
62956264,27000000000008,85.51426,46.64011,8.845484,84.83258,47.33506,8.138619,6.1405524E7,1.15829119E14,1.4472988140632879
62956359,27000000000008,84.81649,47.17165,8.016258,84.83258,47.33506,8.138619,2.9757164E7,1.15829119E14,0.04193404903435294
62956398,27000000000008,84.75053,47.493736,8.076287,84.83258,47.33506,8.138619,2.16186752E8,1.15829119E14,0.035796298703644425
62956520,27000000000008,84.716286,47.635063,8.953475,84.83258,47.33506,8.138619,4.6624876E7,1.15829119E14,0.767515934745461
62956592,27000000000008,84.60538,46.495735,8.003893,84.83258,47.33506,8.138619,2.6136576E8,1.15829119E14,0.7742389809727683
62956710,27000000000008,85.32888,47.318558,8.583502,84.83258,47.33506,8.138619,7.991616E7,1.15829119E14,0.444506107604866
62956829,27000000000008,84.79284,47.011086,7.689557,84.83258,47.33506,8.138619,1.5684792E7,1.15829119E14,0.30819592748594005
61340123,27000000000008,84.170006,47.16443,8.408213,84.83258,47.33506,8.138619,4.4451196E7,1.15829119E14,0.5408009153334206
62744515,27000000000008,85.338196,46.58522,8.518875,84.83258,47.33506,8.138619,7233717.0,1.15829119E14,0.9625008617158528
62417572,27000000000008,84.25936,47.015694,8.363122,84.83258,47.33506,8.138619,7240742.5,1.15829119E14,0.48097669874550775
62363293,27000000000008,85.27704,47.588657,7.6643276,84.83258,47.33506,8.138619,1036521.6,1.15829119E14,0.4868072036706508
62968317,27000000000008,84.72537,46.887375,8.816023,84.83258,47.33506,8.138619,1.0594464E7,1.15829119E14,0.6707911190105733
62968352,27000000000008,84.42909,46.598938,9.223796,84.83258,47.33506,8.138619,4436903.5,1.15829119E14,1.882286453332199
62968402,27000000000008,86.124115,48.501705,8.154551,84.83258,47.33506,8.138619,4158371.5,1.15829119E14,3.0293756416222095
62968441,27000000000008,84.728676,47.54744,7.966795,84.83258,47.33506,8.138619,6209592.5,1.15829119E14,0.08542486826718232
62968478,27000000000008,85.06367,47.675198,8.080794,84.83258,47.33506,8.138619,2111634.8,1.15829119E14,0.17243832453459618
62968511,27000000000008,85.42953,47.6248,7.982048,84.83258,47.33506,8.138619,4176595.5,1.15829119E14,0.46481012788808584
62968537,27000000000008,85.43603,46.6821,9.002248,84.83258,47.33506,8.138619,1.3785189E7,1.15829119E14,1.5363612477813149
62968583,27000000000008,84.94237,48.60991,7.645255,84.83258,47.33506,8.138619,9538703.0,1.15829119E14,1.8807013634395844
62968609,27000000000008,85.33258,47.612953,8.36985,84.83258,47.33506,8.138619,1.1513208E7,1.15829119E14,0.38069220952547767
62968742,27000000000008,85.842,47.599182,7.851982,84.83258,47.33506,8.138619,1.4795795E7,1.15829119E14,1.1708547653697678
62968788,27000000000008,85.07258,46.695366,7.705606,84.83258,47.33506,8.138619,4148174.8,1.15829119E14,0.6543083003782613
62968911,27000000000008,84.902756,46.19274,8.771617,84.83258,47.33506,8.138619,1034961.2,1.15829119E14,1.710502476667898
62968942,27000000000008,84.81406,47.324944,8.372311,84.83258,47.33506,8.138619,2.8620052E7,1.15829119E14,0.05505707421343686
62968988,27000000000008,85.011894,47.04736,8.052428,84.83258,47.33506,8.138619,6428769.0,1.15829119E14,0.12235397338008625
62969060,27000000000008,84.31537,46.759792,8.214138,84.83258,47.33506,8.138619,1.5724709E7,1.15829119E14,0.6041442564392128
62969140,27000000000008,85.34787,47.739437,8.193005,84.83258,47.33506,8.138619,2.5468136E7,1.15829119E14,0.4320015628118199
62969181,27000000000008,86.01727,47.86518,7.8356004,84.83258,47.33506,8.138619,8277175.5,1.15829119E14,1.7763446997980736
62969395,27000000000008,84.75383,47.465775,8.068232,84.83258,47.33506,8.138619,2.2300904E7,1.15829119E14,0.02824236537071556
62969466,27000000000008,84.53939,47.0837,8.875871,84.83258,47.33506,8.138619,2094087.0,1.15829119E14,0.6926826080452884
62969538,27000000000008,84.064804,46.47046,8.423424,84.83258,47.33506,8.138619,4121385.0,1.15829119E14,1.4181293750016266
62969564,27000000000008,84.6905,47.484333,8.56457,84.83258,47.33506,8.138619,7389722.0,1.15829119E14,0.22390401772645419
62969618,27000000000008,84.24228,47.497974,7.9598327,84.83258,47.33506,8.138619,1032649.8,1.15829119E14,0.40696164203131957
62969665,27000000000008,84.80377,47.126293,8.191439,84.83258,47.33506,8.138619,4.5586028E7,1.15829119E14,0.047203442548379826
62969817,27000000000008,83.416885,48.163895,7.864608,84.83258,47.33506,8.138619,3166087.8,1.15829119E14,2.7662419199223223
62969895,27000000000008,84.04843,46.91498,8.182356,84.83258,47.33506,8.138619,5213988.5,1.15829119E14,0.7932685577334269
62969952,27000000000008,84.07677,46.75194,8.60734,84.83258,47.33506,8.138619,6261557.0,1.15829119E14,1.1309801566685564
62970050,27000000000008,85.13603,47.524467,8.282718,84.83258,47.33506,8.138619,1.1621001E7,1.15829119E14,0.14872229451793828
62970094,27000000000008,84.32221,47.84354,8.109804,84.83258,47.33506,8.138619,5196882.0,1.15829119E14,0.5198581531885793
62970133,27000000000008,84.19968,47.694134,7.9840097,84.83258,47.33506,8.138619,1.2819578E7,1.15829119E14,0.5534055713360431
62970217,27000000000008,84.7861,47.54517,8.163994,84.83258,47.33506,8.138619,1.6002563E7,1.15829119E14,0.046950181059401075
62970292,27000000000008,85.0631,47.731094,8.867336,84.83258,47.33506,8.138619,5.2229928E7,1.15829119E14,0.741011832004915
62970342,27000000000008,85.16465,48.221603,8.471688,84.83258,47.33506,8.138619,4122641.5,1.15829119E14,1.0071639182278886
62970377,27000000000008,85.01383,46.570873,9.399425,84.83258,47.33506,8.138619,2.6820516E7,1.15829119E14,2.206463247148349
62970443,27000000000008,84.647415,47.309994,8.127512,84.83258,47.33506,8.138619,1.5964553E7,1.15829119E14,0.03503792583160248
62970493,27000000000008,85.89461,48.521072,7.814536,84.83258,47.33506,8.138619,4179002.2,1.15829119E14,2.6395564046724758
62970594,27000000000008,84.534805,48.096363,8.41817,84.83258,47.33506,8.138619,5308650.0,1.15829119E14,0.7464008005226788
62970651,27000000000008,85.25108,47.48351,8.7991085,84.83258,47.33506,8.138619,2065689.0,1.15829119E14,0.6334275168710519
62970696,27000000000008,84.423996,47.566536,8.4938,84.83258,47.33506,8.138619,6266569.5,1.15829119E14,0.34667578927837894
62970738,27000000000008,84.95619,47.12654,7.9431868,84.83258,47.33506,8.138619,3088676.0,1.15829119E14,0.09695388219915912
62970765,27000000000008,85.129,47.106705,7.80854,84.83258,47.33506,8.138619,1038825.75,1.15829119E14,0.24896188319166868
62970812,27000000000008,84.6443,47.622696,8.2189245,84.83258,47.33506,8.138619,7475520.5,1.15829119E14,0.12463194423253299
62970887,27000000000008,84.47717,46.539845,7.7443194,84.83258,47.33506,8.138619,4171450.5,1.15829119E14,0.9141549822581965
62970970,27000000000008,84.24802,47.661793,8.432303,84.83258,47.33506,8.138619,6189717.0,1.15829119E14,0.5347198247509368
62971000,27000000000008,85.93075,48.51752,7.830218,84.83258,47.33506,8.138619,4170953.0,1.15829119E14,2.699296726359762
62971027,27000000000008,85.08678,46.378468,9.064683,84.83258,47.33506,8.138619,6269437.0,1.15829119E14,1.8372786924737738
62971117,27000000000008,84.02542,46.8143,8.568673,84.83258,47.33506,8.138619,2.3667044E7,1.15829119E14,1.107643072551582
62971213,27000000000008,85.30162,47.407528,7.7734375,84.83258,47.33506,8.138619,1.7124878E7,1.15829119E14,0.3586078631642522
62971268,27000000000008,84.80176,46.99838,7.481738,84.83258,47.33506,8.138619,2.0249836E7,1.15829119E14,0.545797469199897
62971427,27000000000008,84.981995,47.01693,7.9107013,84.83258,47.33506,8.138619,3.4121592E7,1.15829119E14,0.17547825495989855
62971490,27000000000008,85.1681,46.85956,8.392662,84.83258,47.33506,8.138619,1.3483379E7,1.15829119E14,0.40321207101897016
62971523,27000000000008,84.946495,47.181828,8.500591,84.83258,47.33506,8.138619,2090050.1,1.15829119E14,0.16748035678119777
62971595,27000000000008,85.1164,47.931465,8.248248,84.83258,47.33506,8.138619,1.7281484E7,1.15829119E14,0.4482718260587717
62971645,27000000000008,84.39733,46.44891,7.9705024,84.83258,47.33506,8.138619,2.4987278E7,1.15829119E14,1.0029677800523586
62971686,27000000000008,84.94579,46.618584,7.0519567,84.83258,47.33506,8.138619,3195232.2,1.15829119E14,1.7069915534159463
62971782,27000000000008,84.89177,47.07846,7.7536545,84.83258,47.33506,8.138619,9309477.0,1.15829119E14,0.21754459195744857
62971887,27000000000008,83.72735,47.56983,8.72829,84.83258,47.33506,8.138619,5202235.0,1.15829119E14,1.6243669888099248
62971933,27000000000008,85.02773,47.76646,7.5719028,84.83258,47.33506,8.138619,3215521.0,1.15829119E14,0.5453584166664314
62971957,27000000000008,85.10144,47.978725,8.204229,84.83258,47.33506,8.138619,1.4805361E7,1.15829119E14,0.4908953253407162
62972000,27000000000008,84.72832,47.43534,8.867115,84.83258,47.33506,8.138619,6207743.5,1.15829119E14,0.5516329041502104
62972067,27000000000008,85.09595,47.619186,8.239542,84.83258,47.33506,8.138619,8320270.0,1.15829119E14,0.1602751303007608
62972121,27000000000008,84.274605,47.18422,8.648723,84.83258,47.33506,8.138619,2.9084532E7,1.15829119E14,0.5942951943761727
