id,x,y,z,g_x,g_y,g_z,M,R,grpid
15313861,27.891071,37.79447,3.4181104,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
15321568,27.609318,37.77564,3.3991337,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
56734587,28.029507,37.95855,3.2740977,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
56735505,27.790722,37.838177,3.3288937,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
56735118,27.68559,37.775368,3.19613,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
56735388,27.81773,37.740776,3.2387085,27.891394,37.799767,3.397181,6.5897827E12,382.5376,27000000000267
56736573,10.631942,88.77362,57.1998,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
56737454,10.908309,88.537544,57.123478,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
56736877,10.852044,88.579216,57.118896,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
15322027,10.783164,88.66981,57.213337,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
2099622,10.91314,88.830345,57.42731,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
2099997,10.453417,88.31538,57.13491,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
2100163,10.390692,88.35528,57.12566,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
3742507,10.79208,89.22236,57.767345,10.801744,88.670715,57.20572,6.6017055E12,382.76605,27000000000252
1766977,7.421433,38.957756,93.440636,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
1766685,7.381714,38.926956,93.43542,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
13884103,7.586498,38.92746,93.48259,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
13885346,7.8149753,38.54543,93.33804,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
14770895,8.17809,38.57143,93.52543,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
14766124,8.232235,38.531124,93.56456,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
55604076,7.537619,38.82393,93.49363,8.332819,38.514736,93.62307,6.7048938E12,384.74567,27000000000200
56228377,47.58926,66.310486,46.83735,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
56229339,47.589066,66.55965,46.792294,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
15076082,47.46893,66.47671,46.907734,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
2051379,47.878063,66.71718,46.953075,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
2051722,47.696415,66.47766,47.203094,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
2052329,47.43289,66.41725,46.987114,47.441536,66.455086,46.905952,6.8200862E12,386.93265,27000000000232
2089490,59.537476,34.532536,61.891457,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
2088116,59.76141,34.592266,61.93345,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
2088988,59.793118,34.73253,62.49527,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
2087690,59.814102,34.59233,62.41541,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
2088385,59.222626,34.851917,61.898697,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
15273270,59.399982,34.724945,61.888393,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
15265736,59.419033,34.673347,61.931034,59.394623,34.67005,61.93164,6.8246538E12,387.02457,27000000000255
2049352,73.40349,74.77045,77.68571,72.869644,74.57457,78.02917,6.8487731E12,387.48007,27000000000211
2047699,72.820114,74.54193,77.90182,72.869644,74.57457,78.02917,6.8487731E12,387.48007,27000000000211
8297952,73.138275,74.28843,78.033646,72.869644,74.57457,78.02917,6.8487731E12,387.48007,27000000000211
15063055,72.89382,74.52368,77.964584,72.869644,74.57457,78.02917,6.8487731E12,387.48007,27000000000211
2100693,24.354134,78.60926,52.281487,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
2101656,24.492481,78.75787,52.625053,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
2102132,24.446592,78.72614,52.12087,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
2101322,24.787136,78.1663,52.183037,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
8333368,24.45591,78.43394,51.98621,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
15328474,24.656029,78.524956,52.21787,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
15335429,24.683311,78.55032,52.254036,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
15336080,24.669258,78.5316,52.203022,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
7465744,24.47828,79.133125,52.371296,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
56739832,24.660727,78.361755,52.351707,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
56738626,24.96059,78.62121,52.19263,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
56738764,24.648294,78.63486,52.01471,24.67413,78.54085,52.218426,6.8872632E12,388.2027,27000000000240
15038751,6.6660933,20.173983,66.44505,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
27878748,6.622405,20.17218,66.49744,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
2043242,6.4567027,19.87212,66.34797,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
56217576,6.6970406,20.377678,66.30281,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
56217979,6.668686,20.446785,66.57217,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
56218077,6.460728,19.840729,66.52319,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
56217191,6.4117265,20.286444,66.63321,6.646721,20.177849,66.444626,6.9126623E12,388.69348,27000000000263
2055455,81.41262,3.9982023,46.289318,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
2055630,81.5289,4.5335793,46.47289,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
2056409,81.28733,4.4293427,46.595795,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
2056613,81.59559,3.5104067,46.621777,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
2056147,81.672104,4.4078283,46.4142,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
8307241,81.46205,4.119024,46.063942,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
15110222,81.53819,4.105785,46.374355,81.55605,4.1119056,46.37349,6.919715E12,388.809,27000000000225
55001232,20.023842,22.440859,67.54615,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
55003067,19.959126,22.17628,67.362724,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
55000727,20.03133,22.37836,67.64495,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
55001575,19.970224,22.498974,67.33875,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
13805171,19.664576,22.913029,67.56909,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
14349778,20.020071,22.493036,67.56625,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1396799,20.131203,22.453094,67.53476,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1396155,19.947786,22.551737,67.666,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1397040,20.148249,23.229132,67.58984,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1398002,19.766287,22.703081,67.61709,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1397542,20.38527,22.557522,67.25484,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
1396571,20.006634,22.79058,67.691795,20.03029,22.460167,67.56525,6.9697164E12,389.7565,27000000000235
27953615,15.000585,82.66004,61.49659,14.990507,82.640015,61.45577,7.0037951E12,390.3873,27000000000237
15157618,14.975471,82.65284,61.464314,14.990507,82.640015,61.45577,7.0037951E12,390.3873,27000000000237
2063840,15.246377,83.16806,61.27721,14.990507,82.640015,61.45577,7.0037951E12,390.3873,27000000000237
56249775,15.160384,82.79884,61.80998,14.990507,82.640015,61.45577,7.0037951E12,390.3873,27000000000237
60055057,48.737503,5.667671,21.955637,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
60026610,48.144367,5.5783095,22.026262,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
14961745,48.388046,5.449229,22.029278,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
10606631,48.326557,5.3777614,21.990389,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
10619188,48.19924,5.2280273,22.08493,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
10626555,48.283855,5.121561,21.876862,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
9362531,47.8025,4.69617,21.404503,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3404826,47.492096,4.670534,21.491959,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3539528,48.26966,5.7934165,21.89103,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3551156,47.904987,5.506279,22.061638,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3556983,48.25991,5.0055933,21.959137,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3553465,48.904007,5.78406,21.752804,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3547909,48.49265,5.8404164,21.9747,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3548274,48.387177,5.5978317,21.939049,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3542780,48.29614,5.188797,21.685755,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3571214,48.38538,5.296924,22.216728,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3566528,48.242943,5.2139006,22.077173,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
3574372,48.960083,5.5796933,21.92896,48.199444,5.165129,21.925583,7.0154956E12,390.60645,27000000000127
5381984,55.565403,93.81651,21.726023,55.50071,93.73069,21.801365,7.0341912E12,390.9382,27000000000265
16291700,55.483673,93.744835,21.806635,55.50071,93.73069,21.801365,7.0341912E12,390.9382,27000000000265
14822490,6.7794967,55.02113,46.91927,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
27818097,6.972926,55.0488,46.94196,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
13025357,7.252,55.48293,47.24238,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
8280928,6.3836393,54.978893,47.066906,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1774857,6.669575,55.0327,46.683727,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1775635,6.563373,54.491714,47.30814,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1775873,6.8727636,55.326225,47.427113,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1774216,7.074105,55.149837,46.881824,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1776850,6.200154,55.14241,46.678204,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1776127,6.8970656,55.042793,46.904545,6.8018374,55.033733,46.93143,7.037478E12,391.0177,27000000000202
1754624,59.910713,27.840837,23.045864,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
1755512,60.03764,27.481758,23.636183,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
1756325,60.504173,27.335527,23.2899,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
1756094,60.49417,27.50806,23.372374,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
1757135,59.836708,27.976116,23.507627,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
14715402,60.178112,27.576994,23.618,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
13873825,60.1644,27.66908,23.589409,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
55583996,60.037426,27.53278,23.65399,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
55585833,60.153233,27.441788,23.854376,60.209183,27.582102,23.645222,7.0647818E12,391.52673,27000000000224
55036423,2.3893876,54.486553,57.296707,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
55037784,2.7624867,54.719685,57.249798,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
55035966,2.815628,54.755806,57.20438,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
55037127,2.4268663,54.650757,57.100536,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
14471018,2.4602017,54.55821,57.161167,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
13818895,2.7730513,54.747585,57.239525,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
13821358,2.4183013,54.527252,57.082165,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1422232,2.215857,54.512367,57.021427,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1423161,2.289396,54.741993,57.181595,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1422969,2.167458,54.05308,57.571682,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1423527,1.9766922,54.54462,57.5483,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1423854,2.6350253,54.655308,56.884533,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1424257,2.4945416,54.868446,57.19069,2.405006,54.465946,57.176456,7.1440505E12,392.96536,27000000000178
1769546,16.059189,25.516651,64.324104,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
1769783,16.045582,25.107845,63.698124,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
1768534,15.722173,25.717505,63.718678,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
8273412,16.242786,25.647306,64.33325,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
13891267,16.002968,25.68236,64.03767,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
14793104,16.04213,25.651081,64.07248,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
55612159,15.724022,25.599998,63.749237,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
55612571,16.078836,25.826212,63.916496,16.037426,25.665337,64.06507,7.1650871E12,393.3732,27000000000243
15134529,76.75951,18.410627,31.670185,76.77345,18.408752,31.687246,7.1933425E12,393.86697,27000000000226
8310086,76.49303,18.646727,31.504839,76.77345,18.408752,31.687246,7.1933425E12,393.86697,27000000000226
2060344,76.702736,18.2386,31.54982,76.77345,18.408752,31.687246,7.1933425E12,393.86697,27000000000226
56243510,76.60998,18.302967,31.678585,76.77345,18.408752,31.687246,7.1933425E12,393.86697,27000000000226
56243024,76.72865,18.360558,31.66246,76.77345,18.408752,31.687246,7.1933425E12,393.86697,27000000000226
2063628,74.46359,30.109163,35.348633,74.62129,29.613653,35.218777,7.2573565E12,395.03677,27000000000254
2062484,74.59776,29.555119,35.26718,74.62129,29.613653,35.218777,7.2573565E12,395.03677,27000000000254
8310691,74.650856,29.601273,35.160156,74.62129,29.613653,35.218777,7.2573565E12,395.03677,27000000000254
15151456,74.612274,29.617315,35.21711,74.62129,29.613653,35.218777,7.2573565E12,395.03677,27000000000254
56247457,74.13078,29.289934,35.30249,74.62129,29.613653,35.218777,7.2573565E12,395.03677,27000000000254
52580783,4.4897437,21.093771,68.2568,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
52579811,4.3616953,21.145218,68.08674,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
52582296,4.3153024,21.275776,68.225174,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
241168,4.231126,21.6604,68.41999,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
239455,4.2087936,21.562946,68.55561,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
238864,4.32953,21.272202,68.27132,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
234331,4.1716585,21.41744,68.221954,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
17618661,4.342873,21.289513,68.28711,4.376012,21.283255,68.29142,7.28748E12,395.57993,27000000000250
3726205,33.193344,10.031652,5.739652,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
5177760,33.149723,10.732347,5.9937563,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
7145247,34.476585,10.715107,6.6830654,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
7150298,34.755535,10.653615,6.834446,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
7144268,34.30939,10.835451,6.383132,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
7152419,34.808323,10.655725,6.5755076,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
11080356,33.079533,9.678361,4.913816,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
17204632,34.191227,10.685145,6.4314566,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
49822517,34.322956,10.884411,6.6285286,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
12190346,33.922085,10.662643,6.218607,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
12183210,33.341465,10.190427,5.2812295,34.299835,10.7055,6.525308,7.2940352E12,395.7103,27000000000155
56276935,32.76271,91.451706,66.87911,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
56276704,32.6331,91.19855,66.898674,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
56276614,32.889866,91.775345,66.86844,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
15258418,32.743507,91.389114,66.87037,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
15250310,32.73657,91.38126,66.87665,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
2083429,32.85589,91.264565,67.25468,32.74287,91.38895,66.869995,7.3123066E12,396.02542,27000000000251
28037376,22.281237,26.813019,45.393574,22.08081,26.796041,45.662506,7.3745794E12,397.14972,27000000000264
15274006,22.070528,26.796146,45.64923,22.08081,26.796041,45.662506,7.3745794E12,397.14972,27000000000264
2089822,21.982466,26.67705,45.308975,22.08081,26.796041,45.662506,7.3745794E12,397.14972,27000000000264
2090511,21.948782,26.859684,45.95832,22.08081,26.796041,45.662506,7.3745794E12,397.14972,27000000000264
2070855,33.468773,94.99694,62.26337,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
2071275,33.44763,95.015884,62.431717,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
2070557,32.70894,94.46235,62.226334,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
2071668,33.412926,94.702866,62.2572,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
15197400,33.07546,94.812485,62.29578,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
56261683,32.894577,94.81028,62.341827,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
56261137,33.01755,94.81595,62.28439,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
56261489,32.945423,94.500656,62.13907,33.069725,94.80142,62.301495,7.4292254E12,398.1284,27000000000228
2042938,68.24782,47.82796,56.75563,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
2042815,68.60426,48.06652,56.857544,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
2042452,68.38667,48.1408,57.209312,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
2042259,68.1295,48.313084,57.15263,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
2042098,68.680084,47.994568,56.998928,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
2041871,68.39757,47.82764,57.243385,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
6735107,68.72496,48.095123,56.528053,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
15037053,68.25053,48.182407,57.222237,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
15028758,68.28753,48.17783,57.21239,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
56215212,68.51697,48.244152,57.108124,68.29965,48.17632,57.258507,7.4632727E12,398.73572,27000000000219
56750331,91.69081,62.440975,7.5440087,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
56750654,91.791336,62.341816,7.0866795,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
15362842,91.649345,62.33713,7.2556076,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
15367781,91.64133,62.339993,7.256967,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
2108288,91.44093,62.29353,7.0301294,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
2108095,91.66395,62.29148,6.8294744,91.66164,62.31366,7.2350535,7.4701713E12,398.862,27000000000262
54378067,67.559525,90.1197,36.563744,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
54378235,67.53274,90.35573,36.597614,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
54378555,66.762596,90.49505,36.03146,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
54378723,66.38392,90.52234,35.742714,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
18215143,66.578186,90.48368,35.767124,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
18223769,67.392136,90.03856,36.561428,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
9720026,67.71986,90.03709,36.183685,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
1027093,66.85677,90.15974,35.67948,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
1026926,66.6961,90.574715,35.603527,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
1027266,66.29609,90.61,35.55148,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
1026378,67.35218,90.290344,36.437843,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
3036017,67.30488,90.16997,36.1193,66.53207,90.504745,35.72881,7.4902342E12,399.2257,27000000000117
14866783,23.734905,68.83116,10.182583,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
1788614,23.50034,68.59819,10.767451,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
1787952,23.67673,68.89269,10.093225,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
1787640,23.432575,68.913124,9.645037,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
1787363,23.084057,68.86114,9.884161,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
56204230,23.652122,68.87031,10.166784,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
56204461,23.989145,68.60229,10.121285,23.751057,68.83534,10.202321,7.5801732E12,400.82254,27000000000221
24198039,51.151882,4.8045745,17.887192,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
60025848,51.25677,4.8087354,17.980158,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
60031601,51.287136,4.5214024,17.834822,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
60027081,50.940758,4.962822,17.809309,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
14967953,51.07655,4.8216558,17.87842,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
10575287,51.136776,4.721042,17.467693,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
10616039,51.429066,4.7771645,17.356176,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
4454263,51.59579,5.284616,18.42238,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
3567092,50.91225,4.9755926,17.496246,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
3569364,50.966686,5.06525,17.76058,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
3547255,50.845535,4.979984,17.34321,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
3554930,51.065556,4.6224465,17.676157,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
3389784,50.84117,4.440453,17.17854,51.07728,4.8137946,17.912281,7.6205507E12,401.52457,27000000000163
56210233,83.24701,30.454378,71.57144,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
56211355,83.20456,30.376368,71.98623,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
56211033,83.42873,30.29866,71.74358,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
1791639,83.32071,30.191137,71.7038,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
1791191,82.59232,30.460459,71.56733,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
1790784,82.99494,30.576145,71.60043,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
8293758,82.67782,30.430544,71.638016,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
5275463,82.43504,30.58907,71.414856,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
14883341,83.37768,30.509706,71.78867,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
14889881,83.399414,30.50888,71.798584,83.404465,30.52118,71.83039,7.682747E12,402.6092,27000000000207
2046818,1.6137179,79.034706,43.411293,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
2045220,2.0616477,78.90629,43.01746,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
2047045,1.2900901,79.32492,42.956074,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
2045967,1.2935177,78.82544,43.08973,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
8295058,1.2372096,79.00013,43.265133,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
15056753,1.3744041,79.009834,43.136726,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
56221861,1.2112383,79.03858,43.306427,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
56221939,1.4289815,79.13425,43.046936,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
56222342,1.1812652,78.9249,43.27875,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
56222767,1.3855543,79.245255,42.99677,1.4036027,79.00977,43.10103,7.6862597E12,402.66785,27000000000233
56234496,98.72811,3.6952844,3.8746428,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
56233621,98.82114,3.6874852,3.8475518,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
56234329,99.02552,4.133721,4.1919675,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
56235241,98.67393,3.6134212,3.885982,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
15100430,98.776825,3.737381,4.001164,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
15091775,98.79628,3.7633796,3.982418,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
27914521,98.89629,3.6907272,4.0668616,98.78338,3.7492225,3.9918473,7.7965421E12,404.59512,27000000000205
