id,M,R,grpid,Num,SM
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3542628,1.36313858E12,85.272446,12000000000232,107,3.01805E7
3542628,1.36313858E12,85.272446,12000000000232,107,1.28415528E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.02390864E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.74301184E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.84640512E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.858296E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.858296E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.858296E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.858296E8
3542628,1.36313858E12,85.272446,12000000000232,107,2.858296E8
4513794,2.58377751E12,105.53268,12000000000069,195,1.61030554E10
4513794,2.58377751E12,105.53268,12000000000069,195,2.50621768E10
4513794,2.58377751E12,105.53268,12000000000069,195,2.82367795E10
4513794,2.58377751E12,105.53268,12000000000069,195,3.31066266E10
4513794,2.58377751E12,105.53268,12000000000069,195,3.8004908E10
4513794,2.58377751E12,105.53268,12000000000069,195,3.9884964E10
4513794,2.58377751E12,105.53268,12000000000069,195,4.1182917E10
4513794,2.58377751E12,105.53268,12000000000069,195,4.1614017E10
4513794,2.58377751E12,105.53268,12000000000069,195,4.1998184E10
4513794,2.58377751E12,105.53268,12000000000069,195,4.2263679E10
4515200,2.58377751E12,105.53268,12000000000069,195,1.35886157E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515200,2.58377751E12,105.53268,12000000000069,195,1.36013837E9
4515957,2.58377751E12,105.53268,12000000000069,195,5.2719536E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.8212058E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
